Concentration_liquide_chimique_kg,Temperature_C,Temps_reaction_min,Heating_rate_C_min,Taille_particules_mm,Solid_Yield_pct,Liquid_Yield_pct,Gas_Yield_pct,HBr_pct,Br2_pct,HCl_pct,Cl2_pct,HF_pct,Toxicity_Index_pct,Propylene_ppb,1_3_Butadiene_ppb,Chloromethane_ppb,Bromomethane_ppb,Chloroethane_ppb,n_Hexane_ppb,Vinyl_chloride_ppb,HF_gas_ppm,HCl_gas_ppm,F2_upper_bound_ppm,HBr_upper_bound_ppm,Cout_liquide_USD,Valuable_Yield_pct,VOC_Total_ppm,Halogenated_VOC_Total_ppm,Hydrocarbon_VOC_Total_ppm,Inorganic_Halogen_Upper_Total_ppm
53.42,515.32,17.55,5.87,1.57,23.51,62.11,14.38,2.09,0.16,0.31,0.14,0.02,2.72,1087533.844,269477.237,156375.226,11426.256,1622.946,890.0,390.0,18.847699,2.303608,0.675182,0.158246,1068.4,76.49,1527.715509,169.814428,1357.901081,21.984735
64.78,545.39,33.5,20.04,1.81,26.04,51.86,22.1,3.53,0.3,0.46,0.11,0.03,4.44,1200460.911,297893.066,164962.893,12655.467,1707.24,890.0,390.0,20.511558,2.506968,0.744236,0.17443,1295.6,73.96000000000001,1678.959577,179.7156,1499.243977,23.937192000000003
66.18,514.86,29.22,12.0,2.54,24.45,56.1,19.45,3.0,0.26,0.4,0.13,0.04,3.82,1085806.326,269042.542,156243.855,11407.452,1621.657,890.0,390.0,18.822246,2.300497,0.674125,0.157998,1323.6,75.55,1525.4018319999998,169.66296400000002,1355.7388679999997,21.954866
30.64,428.05,11.24,18.11,4.26,25.97,53.9,20.13,1.46,0.09,0.19,0.02,0.02,1.78,759793.731,187008.017,131451.858,7858.804,1378.305,890.0,390.0,14.018801,1.713409,0.47477,0.111274,612.8,74.03,1088.770715,141.078967,947.691748,16.318254000000003
38.29,474.78,22.91,12.52,4.65,22.92,56.95,20.14,2.12,0.16,0.22,0.06,0.02,2.58,935286.975,231167.369,144797.441,9769.049,1509.302,890.0,390.0,16.604506,2.02944,0.582084,0.136426,765.8,77.09,1323.8101360000005,156.465792,1167.344344,19.352456000000004
35.77,413.5,17.97,14.44,3.27,29.18,52.92,17.9,1.18,0.08,0.16,0.03,0.02,1.46,705151.601,173258.422,127296.536,7264.024,1337.517,890.0,390.0,13.213708,1.615009,0.441357,0.103443,715.4000000000001,70.82,1015.5881,136.288077,879.300023,15.373517
46.38,452.0,20.73,8.41,5.0,33.2,51.34,15.47,1.81,0.08,0.15,0.08,0.02,2.15,849737.305,209640.512,138291.719,8837.84,1445.443,890.0,390.0,15.344023,1.875381,0.52977,0.124165,927.6,66.81,1209.232819,148.965002,1060.2678170000002,17.873339
27.09,425.0,19.38,25.17,2.82,27.84,51.72,20.44,1.27,0.1,0.12,0.04,0.01,1.53,748339.539,184125.799,130580.811,7734.125,1369.755,890.0,390.0,13.850036,1.692782,0.467766,0.109633,541.8,72.16,1073.430029,140.074691,933.355338,16.120216999999997
54.19,487.66,27.31,18.54,0.5,32.37,51.56,16.06,3.03,0.21,0.35,0.08,0.02,3.7,983657.465,243338.832,148475.83,10295.561,1545.408,890.0,390.0,17.317193,2.116546,0.611662,0.143358,1083.8,67.62,1388.593096,160.70679899999996,1227.886297,20.188759
67.27,578.41,19.0,13.63,1.77,24.8,54.22,20.98,3.96,0.27,0.67,0.16,0.04,5.1,1324466.624,329096.614,174393.048,14005.27,1799.804,890.0,390.0,22.338649,2.730279,0.820065,0.192203,1345.4,75.2,1845.04136,190.588122,1654.453238,26.081196
40.75,435.09,11.65,20.83,2.62,28.1,52.99,18.91,1.28,0.12,0.2,0.06,0.02,1.68,786232.259,193660.742,133462.406,8146.588,1398.04,890.0,390.0,14.408345,1.76102,0.490937,0.115063,815.0,71.9,1124.180035,143.397034,980.783001,16.775364999999997
25.53,386.72,15.2,18.73,3.49,27.46,54.58,17.96,1.25,0.05,0.11,0.03,0.01,1.46,604580.039,147951.608,119648.458,6169.303,1262.446,890.0,390.0,11.731895,1.433899,0.379858,0.089029,510.6,72.53999999999999,880.891854,127.470207,753.421647,13.634681
46.4,441.68,25.05,14.11,1.27,29.84,50.22,19.94,1.79,0.08,0.26,0.06,0.01,2.21,810980.825,199888.222,135344.439,8415.976,1416.513,890.0,390.0,14.772988,1.805588,0.506071,0.11861,928.0,70.16,1157.3259750000002,145.56692800000002,1011.759047,17.203256999999997
57.19,437.76,14.03,15.24,2.32,33.79,51.68,14.53,1.62,0.11,0.2,0.04,0.01,1.98,796259.372,196183.863,134224.929,8255.733,1405.524,890.0,390.0,14.556083,1.779077,0.497069,0.116501,1143.8,66.21,1137.609421,144.27618600000002,993.333235,16.948729999999998
19.36,350.0,13.88,24.37,2.31,27.28,53.57,19.16,0.86,0.04,0.07,0.0,0.01,0.98,466679.077,113251.599,109161.623,4668.251,1159.51,890.0,390.0,9.700073,1.185565,0.295533,0.069266,387.2,72.73,696.20006,115.379384,580.8206759999999,11.250437000000002
17.24,418.96,17.2,27.91,3.48,22.98,57.34,19.68,1.24,0.09,0.14,0.01,0.01,1.48,725656.483,178418.064,128855.853,7487.22,1352.823,890.0,390.0,13.515826,1.651935,0.453896,0.106382,344.79999999999995,77.02000000000001,1043.050443,138.08589600000002,904.964547,15.728039
33.47,366.42,17.97,15.44,4.54,30.8,50.41,18.79,0.73,0.05,0.12,0.01,0.01,0.92,528343.941,128768.324,113850.997,5339.473,1205.539,890.0,390.0,10.608638,1.296612,0.33324,0.078103,669.4,69.19999999999999,778.788274,120.786009,658.002265,12.316593
42.06,453.47,22.28,13.29,0.96,32.28,51.56,16.16,2.1,0.09,0.25,0.04,0.02,2.5,855257.85,211029.646,138711.535,8897.931,1449.564,890.0,390.0,15.425362,1.885322,0.533146,0.124956,841.2,67.72,1216.626526,149.44903000000002,1067.177496,17.968785999999998
30.36,397.38,14.33,13.52,2.88,26.64,52.89,20.47,1.07,0.09,0.13,0.04,0.02,1.35,644613.379,158025.194,122692.838,6605.066,1292.328,890.0,390.0,12.321743,1.505991,0.404338,0.094767,607.2,73.36,934.508805,130.980232,803.5285729999999,14.326838999999998
53.28,499.23,27.61,9.65,0.85,24.39,53.23,22.38,2.66,0.24,0.38,0.11,0.02,3.41,1027108.286,254272.358,151780.096,10768.524,1577.841,890.0,390.0,17.957394,2.194793,0.638232,0.149586,1065.6,75.61,1446.7871049999997,164.516461,1282.270644,20.940005
33.02,394.64,17.09,25.3,2.76,27.6,55.98,16.41,1.06,0.06,0.12,0.02,0.01,1.27,634323.384,155435.923,121910.324,6493.059,1284.647,890.0,390.0,12.170131,1.487461,0.398046,0.093292,660.4000000000001,72.39,920.727337,130.07802999999998,790.649307,14.14893
32.41,428.57,18.59,13.8,5.24,31.28,49.26,19.46,1.15,0.1,0.15,0.01,0.02,1.44,761746.576,187499.411,131600.365,7880.061,1379.762,890.0,390.0,14.047575,1.716926,0.475965,0.111554,648.1999999999999,68.72,1091.386175,141.25018799999995,950.135987,16.35202
18.28,390.48,15.1,22.36,4.53,32.82,46.74,20.44,0.91,0.06,0.12,0.0,0.01,1.1,618700.617,151504.767,120722.273,6323.005,1272.986,890.0,390.0,11.939946,1.459327,0.388493,0.091053,365.6,67.18,899.8036480000001,128.708264,771.095384,13.878819000000002
72.13,517.46,20.43,12.51,2.29,25.63,54.59,19.78,3.1,0.23,0.44,0.14,0.04,3.95,1095570.555,271499.514,156986.387,11513.736,1628.945,890.0,390.0,18.966112,2.31808,0.680096,0.159397,1442.6,74.37,1538.4791369999998,170.519068,1367.960069,22.123684999999995
46.69,490.92,33.22,9.52,2.35,22.12,58.33,19.55,2.56,0.12,0.33,0.09,0.03,3.15,995900.307,246419.497,149406.85,10428.825,1554.546,890.0,390.0,17.497578,2.138593,0.619148,0.145113,933.8,77.88,1404.990025,161.780221,1243.209804,20.400432
47.42,518.63,25.8,19.72,2.83,22.72,56.35,20.93,2.57,0.19,0.33,0.09,0.02,3.2,1099964.459,272605.151,157320.526,11561.563,1632.225,890.0,390.0,19.030851,2.325993,0.682783,0.160027,948.4,77.28,1544.3639240000005,170.904314,1373.45961,22.199654
34.82,350.0,20.89,28.48,1.51,26.55,55.99,17.45,0.24,0.05,0.05,0.0,0.01,0.35,466679.077,113251.599,109161.623,4668.251,1159.51,890.0,390.0,9.700073,1.185565,0.295533,0.069266,696.4,73.44,696.20006,115.379384,580.8206759999999,11.250437000000002
23.02,375.59,10.99,27.58,1.74,25.73,52.53,21.74,0.97,0.06,0.18,0.02,0.01,1.24,562781.626,137433.876,116469.85,5714.327,1231.245,890.0,390.0,11.11604,1.358628,0.354299,0.083039,460.4,74.27,824.9109240000001,123.805422,701.1055020000001,12.912005999999998
30.97,446.1,14.99,31.63,2.53,26.4,51.83,21.78,1.68,0.07,0.14,0.04,0.01,1.94,827580.015,204065.075,136606.743,8596.658,1428.904,890.0,390.0,15.017559,1.83548,0.516221,0.120989,619.4,73.61,1179.5573950000005,147.022305,1032.53509,17.490249000000002
20.29,369.67,8.42,22.06,4.05,26.05,56.79,17.16,0.51,0.06,0.07,0.0,0.01,0.65,540549.227,131839.539,114779.162,5472.327,1214.65,890.0,390.0,10.78847,1.318591,0.340704,0.079852,405.8,73.95,795.134905,121.856139,673.2787659999999,12.527617
63.68,600.85,27.74,13.77,2.15,20.97,59.38,19.65,4.3,0.32,0.58,0.15,0.04,5.39,1408739.434,350302.175,180801.669,14922.58,1862.71,890.0,390.0,23.580318,2.882038,0.871597,0.20428,1273.6,79.03,1957.908568,197.976959,1759.931609,27.538233
30.38,418.89,15.08,25.01,1.26,25.34,54.14,20.52,1.28,0.13,0.18,0.02,0.01,1.62,725393.6,178351.915,128835.862,7484.359,1352.627,890.0,390.0,13.511953,1.651461,0.453735,0.106344,607.6,74.66,1042.698363,138.062848,904.635515,15.723493
25.01,435.27,12.54,23.43,0.5,24.92,57.76,17.33,2.28,0.12,0.25,0.02,0.02,2.7,786908.244,193830.84,133513.812,8153.946,1398.544,890.0,390.0,14.418305,1.762237,0.491351,0.11516,500.2000000000001,75.09,1125.085386,143.456302,981.629084,16.787053
28.33,418.45,14.83,23.1,1.9,24.28,56.12,19.6,0.93,0.09,0.17,0.04,0.01,1.24,723741.192,177936.119,128710.202,7466.372,1351.393,890.0,390.0,13.487606,1.648486,0.452725,0.106107,566.5999999999999,75.72,1040.485278,137.917967,902.567311,15.694924
18.9,398.75,19.94,20.72,3.12,37.97,47.8,14.22,1.53,0.06,0.14,0.03,0.01,1.76,649758.377,159319.829,123084.096,6661.069,1296.169,890.0,390.0,12.397549,1.515256,0.407484,0.095504,378.0,62.02,941.39954,131.431334,809.968206,14.415793
42.33,373.06,24.79,14.9,2.36,30.49,53.01,16.5,0.91,0.05,0.08,0.0,0.01,1.06,553280.28,135043.053,115747.309,5610.905,1224.153,890.0,390.0,10.976048,1.341517,0.348489,0.081677,846.5999999999999,69.50999999999999,812.1857000000002,122.972367,689.2133330000001,12.747731000000002
30.42,400.8,13.96,19.22,1.35,24.21,57.79,18.01,0.84,0.08,0.15,0.03,0.01,1.11,657457.096,161257.057,123669.553,6744.87,1301.916,890.0,390.0,12.510981,1.52912,0.412192,0.096608,608.4000000000001,75.8,951.710492,132.10633900000002,819.604153,14.548901
61.75,545.3,22.25,9.47,1.44,18.0,64.16,17.85,4.11,0.25,0.54,0.16,0.04,5.1,1200122.919,297808.017,164937.19,12651.788,1706.988,890.0,390.0,20.506578,2.506359,0.744029,0.174382,1235.0,82.00999999999999,1678.506902,179.685966,1498.820936,23.931348000000003
69.8,502.73,25.03,11.74,0.92,27.08,54.06,18.85,2.84,0.22,0.38,0.1,0.04,3.57,1040252.441,257579.821,152779.658,10911.598,1587.653,890.0,390.0,18.151059,2.218463,0.646269,0.151469,1396.0,72.91,1464.391171,165.668909,1298.722262,21.16726
59.49,422.49,16.91,12.42,2.65,34.72,52.09,13.19,1.52,0.13,0.2,0.04,0.01,1.91,738913.302,181753.876,129863.983,7631.521,1362.719,890.0,390.0,13.711151,1.675808,0.462002,0.108282,1189.8,65.28,1060.805401,139.248223,921.557178,15.957243
30.05,414.92,16.42,15.15,2.34,29.72,54.01,16.27,1.21,0.1,0.22,0.03,0.01,1.59,710484.372,174600.307,127702.073,7322.072,1341.498,890.0,390.0,13.292281,1.624612,0.444618,0.104207,601.0,70.28,1022.730322,136.75564300000002,885.974679,15.465718
63.69,467.83,30.11,3.69,3.11,28.09,53.53,18.38,2.15,0.19,0.32,0.09,0.03,2.77,909186.439,224599.693,142812.596,9484.944,1489.819,890.0,390.0,16.219942,1.982438,0.566123,0.132685,1273.8,71.91,1288.8534909999996,154.17735899999997,1134.676132,18.901188
27.27,430.57,17.26,20.42,1.99,22.68,56.51,20.81,1.33,0.08,0.16,0.04,0.02,1.63,769257.522,189389.39,132171.543,7961.818,1385.369,890.0,390.0,14.15824,1.730452,0.480557,0.112631,545.4,77.32,1101.445642,141.90873000000002,959.536912,16.48188
43.15,438.4,14.97,16.73,0.5,32.99,48.65,18.35,1.77,0.11,0.23,0.04,0.02,2.17,798662.874,196788.657,134407.707,8281.895,1407.319,890.0,390.0,14.591496,1.783405,0.498539,0.116845,863.0,67.0,1140.8284519999995,144.48692099999997,996.341531,16.990285
30.14,451.4,19.22,19.54,3.16,21.11,58.89,19.99,1.77,0.1,0.19,0.04,0.02,2.12,847484.021,209073.518,138120.366,8813.313,1443.761,890.0,390.0,15.310823,1.871323,0.528393,0.123842,602.8,78.88,1206.214979,148.76744,1057.4475389999998,17.834381
25.63,423.5,14.17,24.51,3.71,32.56,50.05,17.4,1.06,0.08,0.16,0.02,0.01,1.33,742706.329,182708.315,130152.428,7672.808,1365.55,890.0,390.0,13.767037,1.682638,0.464322,0.108825,512.6,67.44999999999999,1065.8854300000005,139.580786,926.304644,16.022822
42.27,396.77,18.95,23.19,2.25,30.06,52.31,17.63,1.42,0.07,0.19,0.04,0.02,1.74,642322.541,157448.75,122518.629,6580.13,1290.618,890.0,390.0,12.28799,1.501866,0.402937,0.094439,845.4000000000001,69.94,931.440668,130.779377,800.661291,14.287232
71.7,507.51,36.9,13.35,2.0,24.93,55.15,19.92,2.81,0.21,0.33,0.12,0.04,3.5,1058203.601,262096.87,154144.775,11106.996,1601.053,890.0,390.0,18.41555,2.250789,0.657246,0.154042,1434.0,75.07,1488.4332949999998,167.242824,1321.190471,21.477627
49.02,439.34,22.34,21.24,1.14,26.85,53.7,19.45,1.77,0.14,0.2,0.05,0.02,2.18,802193.019,197676.947,134676.16,8320.321,1409.954,890.0,390.0,14.643509,1.789762,0.500697,0.117351,980.4,73.15,1145.5564009999998,144.796435,1000.759966,17.051319
34.84,397.61,15.32,30.37,4.2,28.37,52.6,19.03,1.07,0.07,0.07,0.02,0.01,1.24,645477.138,158242.541,122758.524,6614.468,1292.973,890.0,390.0,12.334469,1.507547,0.404866,0.094891,696.8000000000001,71.63,935.665644,131.055965,804.609679,14.341773000000002
73.61,520.38,29.87,20.03,3.81,33.43,46.41,20.16,3.16,0.22,0.36,0.11,0.04,3.89,1106536.536,274258.883,157820.307,11633.1,1637.131,890.0,390.0,19.127683,2.337828,0.686802,0.160969,1472.2,66.57,1553.1659570000002,171.480538,1381.685419,22.313282
31.66,436.27,20.14,26.56,3.65,23.96,56.69,19.35,1.43,0.08,0.18,0.03,0.01,1.73,790663.717,194775.829,133799.402,8194.824,1401.348,890.0,390.0,14.473637,1.769,0.493647,0.115699,633.2,76.03999999999999,1130.11512,143.785574,986.329546,16.851982999999997
60.85,448.18,24.98,15.15,2.43,28.98,53.81,17.2,2.25,0.19,0.25,0.07,0.02,2.78,835391.398,206030.652,137200.769,8681.685,1434.735,890.0,390.0,15.132652,1.849547,0.520998,0.122109,1217.0,71.01,1190.0192390000002,147.70718899999997,1042.31205,17.625306
62.86,513.01,13.86,8.1,2.93,26.83,53.86,19.3,2.71,0.17,0.32,0.06,0.03,3.29,1078858.701,267294.311,155715.515,11331.827,1616.471,890.0,390.0,18.71988,2.287985,0.669877,0.157002,1257.2,73.16,1516.0968249999996,169.053813,1347.043012,21.834744
42.6,410.85,13.69,17.66,1.59,30.51,52.64,16.85,1.36,0.11,0.26,0.02,0.01,1.75,695199.598,170754.2,126539.725,7155.697,1330.088,890.0,390.0,13.067076,1.597087,0.435271,0.102017,852.0,69.49000000000001,1002.259308,135.41551,866.843798,15.201451
54.95,483.07,21.71,16.49,2.07,27.17,53.76,19.07,2.88,0.21,0.34,0.09,0.03,3.55,966419.845,239001.33,147164.975,10107.93,1532.541,890.0,390.0,17.063215,2.085504,0.601121,0.140888,1099.0,72.83,1365.506621,159.195446,1206.311175,19.890728
42.54,363.22,14.49,20.49,0.78,37.49,47.5,15.02,0.77,0.05,0.11,0.02,0.01,0.96,516326.428,125744.358,112937.112,5208.662,1196.569,890.0,390.0,10.431573,1.274971,0.325892,0.076381,850.8,62.52,762.693129,119.732343,642.960786,12.108817
43.16,448.08,17.5,22.2,2.43,22.95,59.36,17.69,1.64,0.1,0.27,0.05,0.02,2.08,835015.851,205936.153,137172.21,8677.597,1434.454,890.0,390.0,15.127118,1.84887,0.520768,0.122055,863.1999999999999,77.05,1189.516265,147.674261,1041.842004,17.618811
58.21,505.24,28.11,13.78,2.65,26.29,55.64,18.06,3.61,0.17,0.35,0.13,0.04,4.3,1049678.678,259951.744,153496.487,11014.202,1594.689,890.0,390.0,18.289944,2.235438,0.652033,0.15282,1164.2,73.7,1477.0158,166.495378,1310.520422,21.330234999999995
24.06,451.29,11.38,29.18,2.93,30.26,50.48,19.27,1.26,0.1,0.16,0.06,0.02,1.6,847070.919,208969.569,138088.951,8808.817,1443.453,890.0,390.0,15.304737,1.870579,0.52814,0.123783,481.2,69.75,1205.6617089999995,148.73122100000003,1056.930488,17.827239
22.24,449.87,10.94,25.97,2.93,20.65,59.74,19.61,1.23,0.1,0.21,0.04,0.01,1.58,841738.148,207627.684,137683.414,8750.769,1439.472,890.0,390.0,15.226164,1.860976,0.524879,0.123019,444.8,79.35,1198.519487,148.263655,1050.2558319999998,17.735038
67.45,501.97,20.61,15.14,2.16,21.64,57.64,20.72,2.62,0.22,0.38,0.12,0.02,3.36,1037398.281,256861.629,152562.611,10880.53,1585.522,890.0,390.0,18.109006,2.213323,0.644524,0.15106,1349.0,78.36,1460.568573,165.418663,1295.14991,21.117913
34.93,396.34,23.06,16.09,4.07,29.39,54.33,16.28,0.92,0.08,0.16,0.0,0.01,1.18,640707.687,157042.405,122395.826,6562.552,1289.413,890.0,390.0,12.264197,1.498958,0.40195,0.094207,698.6,70.61,929.277883,130.637791,798.6400920000001,14.259312
53.27,435.57,20.62,19.15,2.8,24.28,55.4,20.32,1.31,0.11,0.19,0.07,0.02,1.69,788034.886,194114.337,133599.489,8166.209,1399.385,890.0,390.0,14.434904,1.764266,0.49204,0.115322,1065.4,75.72,1126.5943060000002,143.55508300000002,983.039223,16.806531999999997
35.19,497.4,15.15,23.91,2.68,25.64,52.35,22.01,1.83,0.17,0.23,0.06,0.02,2.31,1020235.771,252543.028,151257.468,10693.716,1572.711,890.0,390.0,17.856135,2.182416,0.634029,0.148601,703.8,74.36,1437.582694,163.91389500000002,1273.6687989999998,20.821181
48.52,457.09,12.87,28.59,2.66,25.2,54.63,20.17,2.0,0.14,0.25,0.06,0.02,2.47,868852.661,214450.507,139745.368,9045.911,1459.712,890.0,390.0,15.625667,1.909804,0.541459,0.126905,970.4,74.80000000000001,1234.8341590000002,150.640991,1084.193168,18.203835
58.4,490.33,23.87,11.51,0.5,25.26,54.19,20.55,2.14,0.14,0.33,0.08,0.02,2.72,993684.578,245861.953,149238.353,10404.707,1552.892,890.0,390.0,17.464931,2.134603,0.617793,0.144795,1168.0,74.74,1402.022483,161.585952,1240.436531,20.362122
44.33,438.98,15.49,13.44,3.23,28.23,53.73,18.04,1.88,0.11,0.2,0.07,0.02,2.28,800841.049,197336.75,134573.348,8305.604,1408.944,890.0,390.0,14.623589,1.787328,0.499871,0.117157,886.5999999999999,71.77,1143.7456949999998,144.67789599999998,999.067799,17.027945
38.36,401.68,13.98,17.6,1.08,27.87,54.71,17.43,1.41,0.11,0.15,0.02,0.01,1.7,660761.912,162088.648,123920.872,6780.843,1304.382,890.0,390.0,12.559674,1.535072,0.414213,0.097081,767.2,72.14,956.136657,132.396097,823.7405600000001,14.606039999999998
56.08,498.8,21.26,13.03,2.39,27.21,55.03,17.76,2.3,0.15,0.33,0.07,0.03,2.87,1025493.433,253866.013,151657.293,10750.946,1576.636,890.0,390.0,17.933601,2.191885,0.637244,0.149354,1121.6,72.79,1444.624321,164.374875,1280.249446,20.912084
68.4,587.62,26.81,9.01,1.09,19.1,63.21,17.69,4.07,0.26,0.54,0.15,0.04,5.07,1359054.528,337799.966,177023.324,14381.759,1825.623,890.0,390.0,22.848264,2.792565,0.841215,0.19716,1368.0,80.9,1891.3652,193.620706,1697.744494,26.679204
70.69,529.23,31.53,4.63,2.49,24.63,56.75,18.62,3.58,0.27,0.47,0.13,0.05,4.5,1139772.471,282622.038,160347.772,11994.874,1661.94,890.0,390.0,19.617379,2.39768,0.707125,0.165732,1413.8,75.37,1597.679095,174.394586,1423.2845089999998,22.887916
43.53,449.0,19.68,16.58,0.9,25.0,55.42,19.58,2.27,0.09,0.19,0.06,0.02,2.64,838470.886,206805.544,137434.952,8715.205,1437.033,890.0,390.0,15.178025,1.855092,0.522881,0.12255,870.6,75.0,1194.14362,147.97718999999998,1046.16643,17.678548000000003
25.23,423.32,15.2,16.85,2.21,26.77,55.21,18.02,1.05,0.12,0.19,0.04,0.02,1.42,742030.344,182538.217,130101.022,7665.45,1365.045,890.0,390.0,13.757077,1.681421,0.463908,0.108729,504.6,73.23,1064.980078,139.52151700000002,925.458561,16.011135
59.47,516.84,28.04,10.08,0.75,20.04,61.04,18.92,2.99,0.25,0.42,0.1,0.04,3.8,1093242.162,270913.62,156809.322,11488.391,1627.207,890.0,390.0,18.931805,2.313887,0.678672,0.159064,1189.4,79.96000000000001,1535.360702,170.31491999999997,1365.045782,22.083428
31.32,375.31,11.14,33.09,3.4,24.44,55.9,19.66,1.09,0.05,0.06,0.0,0.02,1.23,561730.094,137169.279,116389.885,5702.881,1230.46,890.0,390.0,11.100547,1.356734,0.353656,0.082888,626.4,75.56,823.502599,123.713226,699.7893730000001,12.893825
57.66,485.84,14.08,15.9,1.54,30.59,53.63,15.78,3.06,0.18,0.28,0.08,0.04,3.64,976822.505,241618.951,147956.057,10221.163,1540.306,890.0,390.0,17.216487,2.104237,0.607482,0.142379,1153.1999999999998,69.41,1379.438982,160.107526,1219.331456,20.070585
56.46,498.6,23.45,19.37,2.77,17.63,62.09,20.28,2.11,0.17,0.22,0.08,0.03,2.62,1024742.338,253677.015,151600.175,10742.77,1576.075,890.0,390.0,17.922534,2.190532,0.636785,0.149246,1129.2,82.37,1443.6183730000002,164.30901999999998,1279.309353,20.899097
22.02,365.49,13.01,8.79,4.39,31.29,51.49,17.22,1.1,0.08,0.11,0.01,0.01,1.31,524851.351,127889.484,113585.399,5301.456,1202.932,890.0,390.0,10.557178,1.290322,0.331105,0.077603,440.4,68.71000000000001,774.1106219999999,120.47978700000002,653.6308349999999,12.256208
54.28,502.83,27.07,9.68,2.03,27.13,53.45,19.41,2.2,0.18,0.3,0.07,0.02,2.77,1040627.988,257674.32,152808.217,10915.686,1587.933,890.0,390.0,18.156592,2.219139,0.646499,0.151523,1085.6,72.86,1464.894144,165.701836,1299.192308,21.173753
47.51,484.57,27.14,16.16,2.24,26.4,57.09,16.51,2.37,0.18,0.3,0.07,0.03,2.95,972053.054,240418.814,147593.359,10169.247,1536.746,890.0,390.0,17.146214,2.095648,0.604566,0.141695,950.2,73.60000000000001,1373.05122,159.689352,1213.361868,19.988123
53.8,544.37,25.88,5.49,1.73,24.53,59.82,15.66,4.0,0.24,0.47,0.11,0.04,4.86,1196630.329,296929.177,164671.592,12613.772,1704.381,890.0,390.0,20.455119,2.50007,0.741893,0.173881,1076.0,75.48,1673.829251,179.379745,1494.4495060000002,23.870963000000003
49.46,548.67,23.79,17.09,1.57,24.11,54.91,20.98,4.07,0.22,0.48,0.13,0.04,4.95,1212778.862,300992.631,165899.625,12789.548,1716.435,890.0,390.0,20.69305,2.52915,0.751768,0.176196,989.2,75.89,1695.457101,180.795608,1514.661493,24.150164
49.79,487.45,14.78,18.51,0.61,22.64,56.26,21.1,2.45,0.18,0.28,0.06,0.02,3.0,982868.816,243140.384,148415.856,10286.977,1544.819,890.0,390.0,17.305573,2.115126,0.61118,0.143245,995.8,77.36,1387.5368519999995,160.637652,1226.8992,20.175124
23.75,359.97,13.66,24.83,3.74,26.62,55.85,17.53,0.59,0.04,0.01,0.01,0.02,0.68,504121.141,122673.143,112008.947,5075.807,1187.458,890.0,390.0,10.251741,1.252991,0.318428,0.074632,475.0,73.38,746.346496,118.662212,627.6842839999999,11.897792
51.47,496.32,20.48,12.58,2.79,27.53,54.45,18.02,3.31,0.23,0.33,0.09,0.03,3.99,1016179.86,251522.439,150949.032,10649.568,1569.684,890.0,390.0,17.796375,2.175113,0.631549,0.148019,1029.4,72.47,1432.150583,163.558284,1268.592299,20.751056
55.61,473.45,17.66,12.17,1.49,26.75,52.23,21.02,2.08,0.13,0.28,0.06,0.02,2.57,930292.197,229910.533,144417.607,9714.68,1505.573,890.0,390.0,16.530913,2.020445,0.579029,0.13571,1112.2,73.25,1317.12059,156.02785999999998,1161.09273,19.266097
50.71,457.36,21.01,14.71,0.5,26.28,55.2,18.52,2.01,0.15,0.24,0.02,0.03,2.45,869866.639,214705.655,139822.477,9056.948,1460.469,890.0,390.0,15.640607,1.91163,0.542079,0.12705,1014.2,73.72,1236.192188,150.72989400000003,1085.462294,18.221366
36.58,460.75,14.07,19.55,2.8,23.76,53.85,22.39,1.93,0.14,0.18,0.05,0.03,2.33,882597.692,217909.168,140790.625,9195.526,1469.972,890.0,390.0,15.828186,1.934556,0.549864,0.128874,731.5999999999999,76.24000000000001,1253.2429830000003,151.84612300000003,1101.39686,18.44148
